index,c_inst_name_code,c_inst_code,c_inst_addr_type_code,c_inst_addr_begin_year,c_inst_addr_end_year,c_inst_addr_id,inst_xcoord,inst_ycoord,c_source,c_pages,c_notes,c_secondary_source_author
1036,409,870,1,,,6772,0.0,0.0,27842.0,41,Temple ID 139400 Location: 寧州定平廢縣; Other: 宋张舜民有记,
1037,410,871,1,,,6850,0.0,0.0,27842.0,262,Temple ID 140429 Location: 鎮寧州北,
1038,410,3409,1,1279.0,,18522,114.9268,28.24137,38279.0,221,多个出處:江西古代書院研究P221;元代書院之地理分佈P370.,
1039,411,872,1,,,7481,0.0,0.0,27842.0,73,Temple ID 138307 Location: 定襄縣東北神山,
1040,412,873,1,,,7539,0.0,0.0,27842.0,213,Temple ID 138308 Location: 洞庭西山; Founding: 梁大同二年; Other: 梁天监中再葺,
1041,412,874,1,,,7257,0.0,0.0,27842.0,19,Temple ID 138309 Location: 交河縣薛家窩; Other: 康熙四十二年赐额,
1042,412,875,1,,,7764,0.0,0.0,27842.0,19,Temple ID 138310 Location: 青陽縣九萃山,
1043,412,876,1,,,5096,0.0,0.0,27842.0,20,Temple ID 138311 Location: 濟源縣東北; Founding: 唐咸通中,
1044,412,877,1,,,7603,0.0,0.0,27842.0,20,Temple ID 139424 Location: 仁和縣江漲橋; Founding: 梁天临中; Other: 初名众安，宋治平初今名,
1045,413,878,1,,,8388,0.0,0.0,27842.0,20,Temple ID 140176 Location: 順德縣平步堡; Founding: 宋嘉熙四年,
1046,413,3714,1,1343.0,,200010,115.7858,28.19775,38279.0,223,多个出處:江西古代書院研究P223;元代書院之地理分佈P364;中國古代的書院制度P51;中國書院制度考略P21.,
1047,414,879,1,,,8217,0.0,0.0,27842.0,230,Temple ID 139722 Location: 興國州雙遷裏; Founding: 宋; Other: 宋吴中别业，由龙图书院而来,
1048,415,880,1,,,8308,0.0,0.0,27842.0,230,Temple ID 139877 Location: 邵陽縣北; Founding: 明代,
1049,416,881,1,,,8903,0.0,0.0,27842.0,231,Temple ID 140490 Location: 府城北; Founding: 明代,
1050,416,882,1,,,7572,0.0,0.0,27842.0,230,Temple ID 138312 Location: 奉州北門; Founding: 唐宝历一年; Other: 王屋禅师道场，宋嘉祐八年开花，改今名，康熙三十八年赐额,
1051,416,883,1,,,0,0.0,0.0,27842.0,230,Temple ID 140495 Location: 青溪縣治後; Other: 县城内广佛寺，县东东山寺,
1052,416,884,1,,,8743,0.0,0.0,27842.0,230,Temple ID 140085 Location: 州西北，鳳凰山; Founding: 宋代; Other: 境幽地胜，游览者多,
1053,416,885,1,,,7895,0.0,0.0,27842.0,230,Temple ID 139640 Location: 府治東北; Founding: 宋代,
1054,416,886,1,,,8172,0.0,0.0,27842.0,230,Temple ID 138313 Location: 確山縣西北; Founding: 隋代; Other: 唐代资福寺，宋崇宁中为万寿禅寺，后今名,
1055,416,887,1,,,7853,0.0,0.0,27842.0,231,Temple ID 139585 Location: 新建縣德勝門外; Founding: 南唐; Other: 康熙十六年重建,
1056,417,888,1,,,7337,0.0,0.0,27842.0,42,Temple ID 138315 Location: 成安縣南; Founding: 隋开皇中; Other: 慧可说法处，明代重修,
1057,418,889,1,,,0,0.0,0.0,27842.0,3,Temple ID 140533 Location: 多倫; Founding: 唐熙三十年,
1058,419,890,1,,,7356,0.0,0.0,27842.0,134,Temple ID 138316 Location: 西寧縣順聖西城; Other: 旧金罗化院旧址,
1059,419,891,1,,,7950,0.0,0.0,27842.0,135,Temple ID 138317 Location: 歷城且歷山; Other: 有隋开皇中所刻佛像,
1060,420,892,1,,,7429,0.0,0.0,27842.0,135,Temple ID 138318 Location: 陽城縣磐亭山; Founding: 后唐明宗为大尉时游此，即位后敕建,
1061,420,3622,1,1302.0,,17048,117.0241,38.20913,38280.0,401,,
1062,421,893,1,,,7223,0.0,0.0,27842.0,134,Temple ID 138319 Location: 盤山九華峰; Founding: 唐开元中; Other: 一名祐唐，乾隆十年特敕重修,
1063,421,3684,1,1331.0,,18507,118.1914,28.43847,38279.0,222,,
1064,422,894,1,,,8940,0.0,0.0,27842.0,134,Temple ID 138320 Location: 長安縣西; Founding: （唐代）咸享四年章怀太子; Other: 今名铁塔寺，大中六年兴元寺,
1065,422,3590,1,1300.0,,18707,114.3067,30.57367,,,,
1066,423,895,1,,,7558,0.0,0.0,27842.0,194,Temple ID 138321 Location: 上元縣東北; Founding: 宋，王安石（保宁禅寺）,
1067,423,896,1,,,7818,0.0,0.0,27842.0,184,Temple ID 140174 Location: 州治南; Founding: 宋乾道中; Other: 五级浮图,
1068,423,897,1,,,8699,0.0,0.0,27842.0,183,Temple ID 140020 Location: 興文縣南; Founding: 元至元中,
1069,423,898,1,,,7403,0.0,0.0,27842.0,183,Temple ID 138332 Location: 永寧州孟門; Founding: 唐代; Other: 金大定中赐额,
1070,423,899,1,,,7538,0.0,0.0,27842.0,184,Temple ID 138333 Location: 支硎山西; Founding: 唐代; Other: 旧名天峰院，支遁别庵,
1071,423,900,1,,,8780,0.0,0.0,27842.0,184,Temple ID 140015 Location: 廣安州西; Other: 南峰平川寺，传北祖禅,
1072,423,901,1,,,6856,0.0,0.0,27842.0,184,Temple ID 140524 Location: 安南縣治,
1073,423,902,1,,,6911,0.0,0.0,27842.0,184,Temple ID 140513 Location: 黔西州南朵村塘,
1074,423,903,1,,,7697,0.0,0.0,27842.0,184,Temple ID 138334 Location: 無為州汰水南; Founding: 宋咸平一年,
1075,424,904,1,,,7416,0.0,0.0,27842.0,183,Temple ID 138335 Location: 州南; Founding: 唐贞观中; Other: 一名丹通寺,
1076,424,905,1,,,8172,0.0,0.0,27842.0,183,Temple ID 138336 Location: 確山縣西; Other: 俗称牡丹寺,
1077,424,906,1,,,8898,0.0,0.0,27842.0,183,Temple ID 140504 Location: 府城東,
1078,424,907,1,,,8140,0.0,0.0,27842.0,183,Temple ID 138337 Location: 輝縣西駝峰嶺; Founding: 宋代,
1079,424,908,1,,,7755,0.0,0.0,27842.0,183,Temple ID 138338 Location: 歙縣長陔; Founding: 唐大和中,
1080,425,909,1,,,7653,0.0,0.0,27842.0,184,Temple ID 139550 Location: 府城南; Founding: 梁天监中; Other: 康熙四十八年重建,
1081,425,910,1,,,8045,0.0,0.0,27842.0,183,Temple ID 138340 Location: 蒙陰縣南; Founding: 唐代,
1082,426,911,1,,,8416,0.0,0.0,27842.0,183,Temple ID 140198 Location: 曲江縣東; Founding: 梁天监九年智药; Other: 唐开宝中南华，六祖演法道场,
1083,427,912,1,,,7876,0.0,0.0,27842.0,188,Temple ID 139600 Location: 廣豐縣崇善鄉; Founding: 五代,
1084,427,3002,1,1119.0,,13344,104.1976,31.34248,38278.0,331,多个出處:宋代書院與宋代學術之關係P331;元代書院之地理分佈P393;四川書院史P58.,
1085,428,913,1,,,8338,0.0,0.0,27842.0,189,Temple ID 139967 Location: 州東; Other: 有大数千围高数百仞石壁,
1086,428,914,1,,,6853,0.0,0.0,27842.0,144,Temple ID 140510 Location: 畢節縣東; Other: 县西有大梅庵,
1087,428,2976,1,1119.0,,13894,118.026779,27.756025,38278.0,320,,
1088,428,3241,1,1192.0,,100424,115.398987,28.015566,38279.0,109,,
1089,428,3364,1,1246.0,,12852,118.4339,29.86577,38277.0,10;32;34,"多个出處:中國古代書院發展史P10,32,34;宋代書院與宋代學術之關係P333;江西古代書院研究P218;元代書院之地理分佈P403;中國古代的書院制度P28,52.",
1090,428,3593,1,1300.0,,17735,108.2356,34.5303,,,,
1091,429,915,1,,,8360,0.0,0.0,27842.0,74,Temple ID 139940 Location: 石門縣南; Founding: 宋代; Other: 一名报恩寺,
1092,430,916,1,,,8982,0.0,0.0,27842.0,18,Temple ID 138349 Location: 宜川縣北; Founding: 寰宇记有记载,
1093,430,3427,1,1269.0,,12783,120.9577,28.13068,38277.0,11;34,"多个出處:中國古代書院發展史P11,34;宋代書院與宋代學術之關係P315;元代書院之地理分佈P376.",
1094,431,917,1,,,7960,0.0,0.0,27842.0,157,Temple ID 138350 Location: 德州城黃河岸上,
1095,431,3072,1,1075.0,,0,113.8386,27.63142,38278.0,302,多个出處:宋代書院與宋代學術之關係P302;元代書院之地理分佈P371.,
1096,431,3358,1,1242.0,,12914,116.0411,29.45349,38277.0,12;35,"多个出處:中國古代書院發展史P12,35;江西古代書院研究P112;元代書院之地理分佈P364;中國古代的書院制度P29,51;中國書院制度考略P21.",
1097,431,3514,1,1300.0,,18503,114.5596,29.03871,38280.0,364,,
1098,432,918,1,,,7477,0.0,0.0,27842.0,157,Temple ID 138351 Location: 五臺縣射虎川; Founding: 康熙二十二年; Other: 赐梵书藏经，乾隆二十五年改修,
1099,432,3003,1,1119.0,,12974,116.2102,27.54639,,,,
1100,433,919,1,,,8756,0.0,0.0,27842.0,61,Temple ID 139999 Location: 南部縣南; Founding: 唐咸通中,
1101,434,920,1,,,7742,0.0,0.0,27842.0,40,Temple ID 138352 Location: 蕪湖縣; Founding: 晋元和二年; Other: 旧名永寿寺,
1102,435,921,1,,,8155,0.0,0.0,27842.0,40,Temple ID 138353 Location: 內鄉縣東北; Founding: 宋政和中,
1103,436,922,1,,,8168,0.0,0.0,27842.0,40,Temple ID 138354 Location: 汝陽縣南關; Founding: 唐武德三年; Other: 有九级浮图,
1104,437,923,1,,,8219,0.0,0.0,27842.0,40,Temple ID 139707 Location: 大冶治縣東; Other: 吴王扬行密隐处,
1105,438,924,1,,,8240,0.0,0.0,27842.0,40,Temple ID 139755 Location: 鐘祥縣東; Other: 唐灵济庵，明正统中重建,
1106,438,925,1,,,8899,0.0,0.0,27842.0,41,Temple ID 140455 Location: 府城南; Founding: 明永乐初,
1107,438,926,1,,,0,0.0,0.0,27842.0,40,Temple ID 140340 Location: 文山縣西,
1108,439,927,1,,,7910,0.0,0.0,27842.0,40,Temple ID 139661 Location: 新昌縣北; Founding: 唐代,
1109,440,928,1,,,8378,0.0,0.0,27842.0,176,Temple ID 139929 Location: 麻陽縣城內縣治西; Founding: 唐大历中; Other: 锦州古刹，宋熙宁中赐额,
1110,441,929,1,,,8302,0.0,0.0,27842.0,176,Temple ID 139860 Location: 寧鄉縣大潙山; Founding: 唐，大中中李景让,
1111,442,930,1,,,7558,0.0,0.0,27842.0,176,Temple ID 138355 Location: 上元縣東北; Founding: 梁代; Other: 中大通一年寺设四部大会，又有法宝寺,
1112,442,931,1,,,7211,0.0,0.0,27842.0,60,Temple ID 138356 Location: 安定門外; Founding: 清代; Other: 又名东黄寺，其西有西黄寺,
1113,443,932,1,,,8343,0.0,0.0,27842.0,49,Temple ID 139880 Location: 巴陵縣西南君山; Founding: 晋代; Other: 旧名楚兴寺,
1114,443,933,1,,,7805,0.0,0.0,27842.0,36,Temple ID 140122 Location: 將樂縣含雲山; Founding: 宋建中靖国中,
1115,444,934,1,,,7529,0.0,0.0,27842.0,163,Temple ID 138357 Location: 專山縣西; Founding: 明代; Other: 乾隆十六年二十二年二十七年五十年四十五年巡幸,
1116,445,935,1,,,8266,0.0,0.0,27842.0,60,Temple ID 139796 Location: 石首縣東東山; Founding: 三国，吴代,
1117,446,936,1,,,7837,0.0,0.0,27842.0,60,Temple ID 140110 Location: 安溪縣西北，威德裏; Founding: 宋时; Other: 旧名龙化寺正德国七年重建，康熙中重修,
1118,447,937,1,,,7717,0.0,0.0,27842.0,34,Temple ID 138358 Location: 毫州城內; Founding: 明洪武二十八年,
1119,448,938,1,,,8815,0.0,0.0,27842.0,34,Temple ID 140026 Location: 府城內; Founding: 宋咸平中,
1120,449,939,1,,,8260,0.0,0.0,27842.0,176,Temple ID 139766 Location: 荊門州象山; Founding: 唐代; Other: 明末毁，顺治中重建,
1121,450,940,1,,,8249,0.0,0.0,27842.0,176,Temple ID 139821 Location: 谷城縣東; Founding: 隋大业中,
1122,450,941,1,,,8300,0.0,0.0,27842.0,176,Temple ID 139859 Location: 湘潭縣陶公山; Other: 旧名石塔寺，一名石头寺，唐，智岩开讲处，褚遂良今名,
1123,451,942,1,,,20006,0.0,0.0,27842.0,32,Temple ID 140537; Other: 五寺，红帽十八处其他,
1124,452,943,1,,,8416,0.0,0.0,27842.0,138,Temple ID 140194 Location: 曲江縣北,
1125,453,944,1,,,6793,0.0,0.0,27842.0,138,Temple ID 140442 Location: 黃平州南門外; Founding: 明洪武中,
1126,454,945,1,,,7537,0.0,0.0,27842.0,138,Temple ID 138359 Location: 荊溪縣善卷洞; Founding: 南齐; Other: 唐李蠙读书处,
1127,455,946,1,,,7573,0.0,0.0,27842.0,138,Temple ID 138360 Location: 高郵州北門外; Other: 旧名地藏庵，乾隆二十七年今额,
1128,456,947,1,,,0,0.0,0.0,27842.0,138,Temple ID 140534 Location: 多倫; Other: 雍正中额,
1129,457,948,1,,,7463,0.0,0.0,27842.0,138,Temple ID 138361 Location: 太平縣; Founding: 北齐天统中; Other: 初名敬屈亭，宋嘉祐中今名，明初慈化院合入,
1130,458,949,1,,,8737,0.0,0.0,27842.0,138,Temple ID 140069 Location: 蒲江縣南; Founding: 宋绍兴初,
1131,458,950,1,,,4473,0.0,0.0,27842.0,139,Temple ID 138363 Location: 故阜平王快鎮五峰嶺（今曲陽縣）,
1132,458,951,1,,,7715,0.0,0.0,27842.0,138,Temple ID 138364 Location: 阜陽縣; Founding: 明洪武初; Other: 今名北照寺，明大祖曾驻此,
1133,459,952,1,,,7297,0.0,0.0,27842.0,139,Temple ID 138365 Location: 樂城縣東北; Other: 俗名壹头寺，有汉蒲棘候紫武墓,
1134,460,953,1,,,6867,0.0,0.0,27842.0,138,Temple ID 140319 Location: 阿迷州東; Founding: 明正统中; Other: 州伟观,
1135,461,954,1,,,8147,0.0,0.0,27842.0,139,Temple ID 138362 Location: 原武縣東門外; Founding: 宋微宋时,
1136,461,955,1,,,8758,0.0,0.0,27842.0,19,Temple ID 139998 Location: 通江縣治南; Founding: 唐中和中; Other: 初名龙兴寺，宁代今名,
1137,461,956,1,,,8688,0.0,0.0,27842.0,19,Temple ID 140046 Location: 榮縣西; Founding: 明宣德初,
1138,462,957,1,,,7944,0.0,0.0,27842.0,19,Temple ID 139690 Location: 大庾縣治東北; Founding: 隋开皇初; Other: 唐代大云寺，宋代清泉寺,
1139,463,958,1,,,9044,0.0,0.0,27842.0,19,Temple ID 139398 Location: 府治西北隅; Founding: 唐代; Other: 一名木塔寺，有十三级浮图,
1140,464,959,1,,,8788,0.0,0.0,27842.0,19,Temple ID 139987 Location: 合州東; Founding: 元至元中; Other: 顺治十八年重建,
1141,465,960,1,,,7211,0.0,0.0,27842.0,232,Temple ID 138366 Location: 東安門內南池; Founding: na; Other: 乾隆三年修葺，同二十五年再修,
1142,466,961,1,,,20006,0.0,0.0,27842.0,34,Temple ID 140538 Location: 喇薩東南; Founding: 称宗喀巴; Other: 雍正十一年永泰寺上赐额,
1143,467,962,1,,,8230,0.0,0.0,27842.0,85,Temple ID 139741 Location: 黃梅縣雙峰山; Founding: 唐武德中; Other: 一名正觉寺，四祖道信禅师道场,
1144,468,963,1,,,7158,0.0,0.0,27842.0,31,Temple ID 140285 Location: 祿豐縣西北; Founding: 明万历中,
1145,469,964,1,,,7401,0.0,0.0,27842.0,31,Temple ID 138367 Location: 介休縣南綿山,
1146,470,965,1,,,8005,0.0,0.0,27842.0,31,Temple ID 138368 Location: 寧縣葛右社; Founding: 宋祥符中,
1147,471,966,1,,,8972,0.0,0.0,27842.0,32,Temple ID 138369 Location: 澄城縣南; Other: 隋文帝避暑地故名,
1148,472,967,1,,,8627,0.0,0.0,27842.0,32,Temple ID 140269 Location: 修仁縣南; Other: 康熙五年重修,
1149,473,968,1,,,6852,0.0,0.0,27842.0,32,Temple ID 140431 Location: 府城北,
1150,474,969,1,,,8903,0.0,0.0,27842.0,32,Temple ID 140482 Location: 府城南,
1151,475,970,1,,,8900,0.0,0.0,27842.0,32,Temple ID 140491 Location: 府城東; Founding: 明嘉靖中,
1152,475,971,1,,,8898,0.0,0.0,27842.0,32,Temple ID 140502 Location: 府城北,
1153,475,972,1,,,7643,0.0,0.0,27842.0,82,Temple ID 139533 Location: 天臺縣北; Founding: 隋开皇十八年智头; Other: 唐一行在此学习算学，雍正十一年奉敕重建,
1154,475,973,1,,,7211,0.0,0.0,27842.0,14,Temple ID 138371 Location: 阜成門外三里涇; Founding: 康熙中,
1155,475,974,1,,,8054,0.0,0.0,27842.0,15,"Temple ID 138372 Location: 平度州西南; Founding: 唐代; Other: 唐名普济院,大定间今名",
1156,475,975,1,,,7475,0.0,0.0,27842.0,13,Temple ID 138373 Location: 州城東北隅,
1157,476,976,1,,,7477,0.0,0.0,27842.0,14,Temple ID 138374 Location: 五臺縣靈鷲峰; Founding: 唐代,
1158,477,977,1,,,7603,0.0,0.0,27842.0,14,Temple ID 139423 Location: 仁和縣天開河; Founding: 唐代; Other: 雍正十一年重修,
1159,478,978,1,,,7337,0.0,0.0,27842.0,165,Temple ID 138370 Location: 成安縣西; Founding: 唐天极一年; Other: 有古柏石佛,
1160,479,979,1,,,7764,0.0,0.0,27842.0,50,Temple ID 138393 Location: 青陽縣西南; Founding: 唐开元中; Other: 六景,
1161,480,980,1,,,7098,0.0,0.0,27842.0,85,Temple ID 138394 Location: 城東北顯宮東; Other: 康熙二十一年临幸,
1162,481,981,1,,,8100,0.0,0.0,27842.0,44,Temple ID 138395 Location: 永城縣北; Founding: 唐初; Other: 大历间赐额静林，宋代改今名,
1163,482,982,1,,,7745,0.0,0.0,27842.0,100,Temple ID 138396 Location: 宣城縣南; Other: 旧名嘉福院。崇宁中今额,
1164,483,983,1,,,8108,0.0,0.0,27842.0,165,Temple ID 138397 Location: 西華縣北; Other: 元延祐六年,
1165,484,984,1,,,7539,0.0,0.0,27842.0,43,Temple ID 138595 Location: 吳縣橫山; Other: 旧名免水院，后今名,
1166,485,985,1,,,9009,0.0,0.0,27842.0,221,Temple ID 138779 Location: 武功縣西北; Founding: 唐大中二年; Other: 旧神尧故宅,
1167,486,986,1,,,8231,0.0,0.0,27842.0,176,Temple ID 139750 Location: 羅田縣東; Founding: 唐贞观中; Other: 一名玉屏山,
1168,487,987,1,,,8046,0.0,0.0,27842.0,176,Temple ID 138398 Location: 費縣西; Founding: 唐代,
1169,487,988,1,,,7211,0.0,0.0,27842.0,141,Temple ID 138399 Location: 廣寧門內大街; Founding: na,
1170,488,989,1,,,6924,0.0,0.0,27842.0,96,Temple ID 140342 Location: 永善縣南門外,
1171,489,990,1,,,7211,0.0,0.0,27842.0,94,Temple ID 138586 Location: 香山東北壽安山; Founding: 本唐兜率寺至治一年重建; Other: 唐，贞观中香檀像，俗名卧佛寺,
1172,490,991,1,,,7387,0.0,0.0,27842.0,95,Temple ID 138584 Location: 陽曲縣治東; Founding: 宋祥符中; Other: 真宗御制碑,
1173,491,992,1,,,7477,0.0,0.0,27842.0,95,Temple ID 138585 Location: 五臺山中臺; Founding: 唐，大历初法照; Other: 一名竹林寺,
1174,492,993,1,,,7642,0.0,0.0,27842.0,95,Temple ID 139534 Location: 寧海縣南; Founding: 晋义熙一年昙献; Other: 康熙八年重建,
1175,492,994,1,,,8278,0.0,0.0,27842.0,96,Temple ID 139840 Location: 巴東縣治西; Founding: 唐，贞观中; Other: 明隆庆中为学校，万历十五年又为寺,
1176,493,995,1,,,8524,0.0,0.0,27842.0,96,Temple ID 140267 Location: 賓州東; Founding: 宋; Other: 明初改报恩寺,
1177,494,996,1,,,7384,0.0,0.0,27842.0,96,Temple ID 138587 Location: 豐潤縣南車軸山; Founding: 宋崇熙中,
1178,494,997,1,,,9004,0.0,0.0,27842.0,96,Temple ID 139382 Location: 淳化縣壽峰山; Founding: 唐，大中五年; Other: 康熙三十八年重修,
1179,495,998,1,,,7855,0.0,0.0,27842.0,94,Temple ID 139572 Location: 豐城縣治東; Founding: 唐代马祖; Other: 祝釐所,
1180,496,999,1,,,7892,0.0,0.0,27842.0,94,Temple ID 139626 Location: 新城縣，南豐縣; Founding: 唐代，唐初; Other: 有二寺,
1181,497,1000,1,,,8693,0.0,0.0,27842.0,94,Temple ID 140018 Location: 府城東南; Other: 唐，花台寺遗迹。宋淳祐中重建,
1182,498,1001,1,,,7602,0.0,0.0,27842.0,94,Temple ID 139433 Location: 錢塘縣葛嶺; Founding: 晋，天福八年; Other: 有苏轼诗,
1183,499,1002,1,,,7211,0.0,0.0,27842.0,96,Temple ID 138588 Location: 西直門外,
1184,500,1003,1,,,8002,0.0,0.0,27842.0,98,Temple ID 138589 Location: 滕縣牙山; Founding: 唐武德中,
1185,501,1004,1,,,7539,0.0,0.0,27842.0,95,Temple ID 138583 Location: 吳縣吳山; Founding: 晋天福五年，为钱文奉、其父广陵王元璙墓; Other: 初名吴山院，治平中今额,
1186,502,1005,1,,,7932,0.0,0.0,27842.0,97,Temple ID 139684 Location: 贛縣東; Founding: 梁卢光稠; Other: 始名延寿。祥符中今额，洪武中重建,
1187,502,1006,1,,,8262,0.0,0.0,27842.0,96,Temple ID 139798 Location: 遠安縣東北; Founding: 元大德中,
1188,503,1007,1,,,8789,0.0,0.0,27842.0,96,Temple ID 139988 Location: 銅梁縣西; Founding: 宋代,
1189,504,1008,1,,,7695,0.0,0.0,27842.0,96,Temple ID 138590 Location: 合肥縣東南; Founding: 晋代,
1190,504,1009,1,,,7709,0.0,0.0,27842.0,204,Temple ID 138400 Location: 霍山縣東西; Other: 三圣泉,
1191,505,1010,1,,,8605,0.0,0.0,27842.0,144,Temple ID 140264 Location: 羅城縣鳳凰山,
1192,506,1011,1,,,8241,0.0,0.0,27842.0,145,Temple ID 139762 Location: 京山縣南; Founding: 宋乾德二年铁牛,
1193,507,1012,1,,,7335,0.0,0.0,27842.0,144,Temple ID 138401 Location: 磁州北林裏; Founding: 周，广顺二年,
1194,508,1013,1,,,7640,0.0,0.0,27842.0,145,Temple ID 139536 Location: 黃岩縣西; Founding: 吴赤乌中; Other: 康熙十九年重建,
1195,509,1014,1,,,7945,0.0,0.0,27842.0,151,Temple ID 139694 Location: 南康縣東北; Founding: 宋代,
1196,509,1015,1,,,7684,0.0,0.0,27842.0,151,Temple ID 139513 Location: 府東南; Founding: 晋郭伟; Other: 唐会昌时废，大中复兴，今名，有五百罗汉,
1197,509,1016,1,,,8016,0.0,0.0,27842.0,156,Temple ID 138402 Location: 曹縣塔彎鎮; Other: 唐贞观中奉敕监修,
1198,510,1017,1,,,7334,0.0,0.0,27842.0,150,Temple ID 138403 Location: 邯鄲縣西關; Other: 明黄乘风重修,
1199,510,1018,1,,,8175,0.0,0.0,27842.0,150,Temple ID 138404 Location: 羅山縣西南; Founding: 始建不详; Other: 宋代曾巩题大乘寺诗,
1200,510,1019,1,,,7933,0.0,0.0,27842.0,150,Temple ID 139685 Location: 興國縣治; Founding: 后唐; Other: 旧名万年，元至正中今名,
1201,510,1020,1,,,8294,0.0,0.0,27842.0,145,Temple ID 139856 Location: 善化縣西南; Founding: （唐代，上清宫）; Other: 唐太已真君炼丹处，孤月论性命之地,
1202,510,1021,1,,,20000,0.0,0.0,27842.0,153,Temple ID 138412 Location: 南關門,
1203,511,1022,1,,,8992,0.0,0.0,27842.0,153,Temple ID 138413 Location: 神木縣東門外,
1204,512,1023,1,,,7602,0.0,0.0,27842.0,153,Temple ID 139444 Location: 錢塘縣寶石山; Founding: 宋宣和中; Other: 思净立大石佛院，明永乐中今名,
1205,513,1024,1,,,8687,0.0,0.0,27842.0,153,Temple ID 140050 Location: 犍為縣東南; Founding: 唐代,
1206,514,1025,1,,,8422,0.0,0.0,27842.0,153,Temple ID 140232 Location: 府城; Founding: 明万历中; Other: 康熙二十五年重修,
1207,515,1026,1,,,6911,0.0,0.0,27842.0,153,Temple ID 140511 Location: 黔西州馬場塘,
1208,515,1027,1,,,8754,0.0,0.0,27842.0,151,Temple ID 140003 Location: 府城南,
1209,516,1028,1,,,7211,0.0,0.0,27842.0,149,Temple ID 138414 Location: 西安門內; Founding: 明嘉靖中; Other: 雍正十一年重修,
1210,517,1029,1,,,7696,0.0,0.0,27842.0,157,Temple ID 138416 Location: 巢縣王喬洞東北; Founding: 宋景定中; Other: 大力泉,
1211,518,1030,1,,,8940,0.0,0.0,27842.0,150,Temple ID 138417 Location: 長安縣治北; Other: 一名仁王院,
1212,519,1031,1,,,8109,0.0,0.0,27842.0,148,Temple ID 138418 Location: 項城縣治東南; Founding: 唐代; Other: 明咸化二年重修。康熙二十五年修,
1213,520,1032,1,,,7413,0.0,0.0,27842.0,152,Temple ID 138419 Location: 榆社縣城外; Founding: 汉永平中; Other: 宋治平四年重修，有舍利塔（天下第十八塔），元至德中毗卢殿,
1214,521,1033,1,,,7451,0.0,0.0,27842.0,150,Temple ID 138420 Location: 稷山縣高渠村; Founding: 元代敕建; Other: 古柏,
1215,522,1034,1,,,8043,0.0,0.0,27842.0,151,Temple ID 138421 Location: 沂水縣西南; Other: 卧佛,
1216,523,1035,1,,,7684,0.0,0.0,27842.0,151,Temple ID 139512 Location: 府東; Founding: 梁天监时; Other: 七层浮图,
1217,524,1036,1,,,7823,0.0,0.0,27842.0,148,Temple ID 140119 Location: 海登縣大嚴山,
1218,525,1037,1,,,7211,0.0,0.0,27842.0,156,Temple ID 138439 Location: 萬壽山北; Founding: 乾隆十六年; Other: 五百罗汉像,
1219,526,1038,1,,,7557,0.0,0.0,27842.0,156,Temple ID 138440 Location: 江寧縣城南; Founding: 吴赤鸟中，康僧会舍利奉？大帝建寺; Other: 明永乐中重建，今名康熙三修。同三十八年重修,
1220,527,1039,1,,,6912,0.0,0.0,27842.0,145,Temple ID 140522 Location: 普安州南; Other: 其它有永丰寺、普照寺、清隐寺、西陵庵,
1221,528,1040,1,,,7344,0.0,0.0,27842.0,145,Temple ID 138426 Location: 元城縣東舊府城內; Founding: 宋代,
1222,529,1041,1,,,7500,0.0,0.0,27842.0,145,Temple ID 138427 Location: 應州南; Founding: 元皇庆二年; Other: 碧峰、独峰二和尚碑,
1223,529,1042,1,,,7853,0.0,0.0,27842.0,145,Temple ID 139578 Location: 新建縣北門內; Founding: 晋安世高; Other: 明初重建,
1224,529,1043,1,,,8243,0.0,0.0,27842.0,145,Temple ID 139763 Location: 潛江縣北; Founding: 唐初; Other: 元泰定中重建,
1225,529,1044,1,,,8912,0.0,0.0,27842.0,145,Temple ID 140427 Location: 府城西,
1226,529,1045,1,,,8954,0.0,0.0,27842.0,152,Temple ID 138428 Location: 鄂縣雲際山; Founding: 隋仁寿一年; Other: 一名云际寺，宋太平兴国三年改,
1227,530,1046,1,,,8037,0.0,0.0,27842.0,152,Temple ID 138424 Location: 州治西; Founding: 明永乐中,
1228,530,1047,1,,,8991,0.0,0.0,27842.0,152,Temple ID 138425 Location: 榆林縣常樂堡; Founding: 明弘治一年,
1229,531,1048,1,,,7687,0.0,0.0,27842.0,148,Temple ID 139511 Location: 上虞縣南; Founding: 后唐清泰一年; Other: 晋帛道猷结庵地,
1230,531,1049,1,,,7705,0.0,0.0,27842.0,153,Temple ID 138429 Location: 潛山縣太平山; Founding: 晋咸和中; Other: 元余阙登太平寺诗,
1231,531,1050,1,,,7759,0.0,0.0,27842.0,153,Temple ID 138430 Location: 績溪縣南; Founding: 宋太平兴国中; Other: 明洪武初今名,
1232,532,1051,1,,,8219,0.0,0.0,27842.0,154,Temple ID 139716 Location: 大冶縣; Founding: 宋绍兴中; Other: 明洪武中修，源公祖师道场,
1233,533,1052,1,,,8365,0.0,0.0,27842.0,154,Temple ID 139936 Location: 桑植縣北; Other: 山水秀异,
1234,533,1053,1,,,8333,0.0,0.0,27842.0,154,Temple ID 139954 Location: 永興縣西,
1235,534,1054,1,,,7844,0.0,0.0,27842.0,154,Temple ID 140171 Location: 州東; Founding: 唐开成中,
1236,535,1055,1,,,6793,0.0,0.0,27842.0,154,Temple ID 140443 Location: 黃平州北; Other: 往七星岩上移,
