,c_office_type_node_id,c_tts_node_id,c_office_type_desc,c_office_type_desc_chn,c_parent_id
1825,18050306,18050306,[not yet translated],中千戶所,180503
1826,18050307,18050307,[not yet translated],下千戶所,180503
1827,180504,180504,[not yet translated],元帥府門,1805
1828,1806,1806,[not yet translated],兩都巡幸制度類,18
1829,180601,180601,[not yet translated],大都管理機構門,1806
1830,18060101,18060101,[not yet translated],大都留守司,180601
1831,1806010101,1806010101,[not yet translated],本官司,18060101
1832,1806010102,1806010102,[not yet translated],大都留守司-修內司,18060101
1833,180601010201,180601010201,[not yet translated],大木局,1806010102
1834,180601010202,180601010202,[not yet translated],小木局,1806010102
1835,180601010203,180601010203,[not yet translated],大都-泥瓦局,1806010102
1836,180601010204,180601010204,[not yet translated],車局,1806010102
1837,180601010205,180601010205,[not yet translated],粧釘局,1806010102
1838,180601010206,180601010206,[not yet translated],銅局,1806010102
1839,180601010207,180601010207,[not yet translated],竹作局,1806010102
1840,180601010208,180601010208,[not yet translated],繩局,1806010102
1841,1806010103,1806010103,[not yet translated],祗應司,18060101
1842,180601010301,180601010301,[not yet translated],祗應司-油漆局,1806010103
1843,180601010302,180601010302,[not yet translated],祗應司-畫局,1806010103
1844,180601010303,180601010303,[not yet translated],銷金局,1806010103
1845,180601010304,180601010304,[not yet translated],裱褙局,1806010103
1846,180601010305,180601010305,[not yet translated],燒紅局,1806010103
1847,1806010104,1806010104,[not yet translated],大都留守司-器物局,18060101
1848,180601010401,180601010401,[not yet translated],大都留守司-鐵局,1806010104
1849,180601010402,180601010402,[not yet translated],減鐵局,1806010104
1850,180601010403,180601010403,[not yet translated],盒缽局,1806010104
1851,180601010404,180601010404,[not yet translated],成鞍局,1806010104
1852,180601010405,180601010405,[not yet translated],羊山鞍局,1806010104
1853,180601010406,180601010406,[not yet translated],網局,1806010104
1854,180601010407,180601010407,[not yet translated],刀子局,1806010104
1855,180601010408,180601010408,[not yet translated],旋局,1806010104
1856,180601010409,180601010409,[not yet translated],大都留守司-銀局,1806010104
1857,180601010410,180601010410,[not yet translated],轎子局,1806010104
1858,180601010411,180601010411,[not yet translated],採石局,1806010104
1859,180601010412,180601010412,[not yet translated],山場,1806010104
1860,1806010105,1806010105,[not yet translated],大都城門尉,18060101
1861,1806010106,1806010106,[not yet translated],犀象牙局,18060101
1862,180601010601,180601010601,[not yet translated],雕木局,1806010106
1863,180601010602,180601010602,[not yet translated],牙局,1806010106
1864,1806010107,1806010107,[not yet translated],大都四窯場,18060101
1865,180601010701,180601010701,[not yet translated],南窯場,1806010107
1866,180601010702,180601010702,[not yet translated],西窯場,1806010107
1867,180601010703,180601010703,[not yet translated],琉璃局,1806010107
1868,1806010108,1806010108,[not yet translated],凡山採木提舉司,18060101
1869,1806010109,1806010109,[not yet translated],採山提領所,18060101
1870,1806010110,1806010110,[not yet translated],凡山宛平等處管夫匠所,18060101
1871,1806010111,1806010111,[not yet translated],器備庫,18060101
1872,1806010112,1806010112,[not yet translated],甸皮局,18060101
1873,1806010113,1806010113,[not yet translated],上林署,18060101
1874,1806010114,1806010114,[not yet translated],養種園,18060101
1875,1806010115,1806010115,[not yet translated],花園,18060101
1876,1806010116,1806010116,[not yet translated],苜蓿園,18060101
1877,1806010117,1806010117,[not yet translated],儀鸞局,18060101
1878,180601011701,180601011701,[not yet translated],燭剌赤,1806010117
1879,180601011702,180601011702,[not yet translated],水手,1806010117
1880,180601011703,180601011703,[not yet translated],針工,1806010117
1881,180601011704,180601011704,[not yet translated],蠟燭局,1806010117
1882,1806010118,1806010118,[not yet translated],木場,18060101
1883,1806010119,1806010119,[not yet translated],大都路諸色人匠提舉司,18060101
1884,1806010120,1806010120,[not yet translated],真定路、東平路管匠官,18060101
1885,1806010121,1806010121,[not yet translated],保定路、宣德府管匠官,18060101
1886,1806010122,1806010122,[not yet translated],大名路管匠官,18060101
1887,1806010123,1806010123,[not yet translated],晉寧、冀寧、大同、河間四路管匠官,18060101
1888,1806010124,1806010124,[not yet translated],大都留守司-收支庫,18060101
1889,1806010125,1806010125,[not yet translated],諸色庫,18060101
1890,1806010126,1806010126,[not yet translated],太廟收支諸物庫,18060101
1891,1806010127,1806010127,[not yet translated],南寺、北寺收支諸物二庫,18060101
1892,1806010128,1806010128,[not yet translated],廣誼司,18060101
1893,18060102,18060102,[not yet translated],大都路都總管府,180601
1894,1806010201,1806010201,[not yet translated],大都路兵馬都指揮使司,18060102
1895,1806010202,1806010202,[not yet translated],大都路都總管府-司獄司,18060102
1896,1806010203,1806010203,[not yet translated],左、右警巡院,18060102
1897,1806010204,1806010204,[not yet translated],大都警巡院,18060102
1898,1806010205,1806010205,[not yet translated],大都路提舉學校所,18060102
1899,18060103,18060103,[not yet translated],諸路打捕鷹房總管府,180601
1900,1806010303,1806010303,[not yet translated],東關廂巡檢司,18060103
1901,1806010304,1806010304,[not yet translated],西北、南關廂巡檢司,18060103
1902,180602,180602,[not yet translated],上都管理機構門,1806
1903,18060201,18060201,[not yet translated],上都留守司兼本路都總管府,180602
1904,1806020101,1806020101,[not yet translated],上都留守司兼本路都總管府-修內司,18060201
1905,1806020102,1806020102,[not yet translated],上都-祗應司,18060201
1906,1806020103,1806020103,[not yet translated],上都-器物局,18060201
1907,1806020104,1806020104,[not yet translated],上都留守司兼本路都總管府-儀鸞局,18060201
1908,1806020105,1806020105,[not yet translated],兵馬司,18060201
1909,1806020106,1806020106,[not yet translated],警巡院,18060201
1910,1806020107,1806020107,[not yet translated],開平縣,18060201
1911,1806020108,1806020108,[not yet translated],平盈庫,18060201
1912,1806020109,1806020109,[not yet translated],萬盈庫,18060201
1913,1806020110,1806020110,[not yet translated],廣積倉,18060201
1914,1806020111,1806020111,[not yet translated],萬億庫,18060201
1915,1806020112,1806020112,[not yet translated],行用庫,18060201
1916,1806020113,1806020113,[not yet translated],稅課提舉司,18060201
1917,1806020114,1806020114,[not yet translated],八作司,18060201
1918,1806020115,1806020115,[not yet translated],餼廩司,18060201
1919,18060202,18060202,[not yet translated],尚供總管府,180602
1920,1806020201,1806020201,[not yet translated],香河等處巡檢司,18060202
1921,1806020202,1806020202,[not yet translated],景運倉,18060202
1922,1806020203,1806020203,[not yet translated],法物庫,18060202
1923,18060203,18060203,[not yet translated],雲需總管府,180602
1924,1807,1807,[not yet translated],地方官類(行省官),18
1925,180701,180701,[not yet translated],行中書省門,1807
1926,18070101,18070101,[not yet translated],本官司,180701
1927,18070102,18070102,[not yet translated],檢校所,180701
1928,18070103,18070103,[not yet translated],照磨所,180701
1929,18070104,18070104,[not yet translated],架閣庫,180701
1930,18070105,18070105,[not yet translated],理問所,180701
1931,18070106,18070106,[not yet translated],都鎮撫司,180701
1932,180702,180702,[not yet translated],行中書省轄境邊區機構門,1807
1933,18070201,18070201,[not yet translated],宣慰使司,180702
1934,18070202,18070202,[not yet translated],宣慰使司都元帥府,180702
1935,18070203,18070203,[not yet translated],宣慰使兼管軍萬戶府,180702
1936,18070204,18070204,[not yet translated],宣撫司,180702
1937,18070205,18070205,[not yet translated],安撫司,180702
1938,18070206,18070206,[not yet translated],招討司,180702
1939,180703,180703,[not yet translated],蒙古提舉學校官門,1807
1940,180704,180704,[not yet translated],官醫提舉司門,1807
1941,180705,180705,[not yet translated],都轉運鹽使司門,1807
1942,18070501,18070501,[not yet translated],兩淮都轉運鹽使司,180705
1943,1807050101,1807050101,[not yet translated],鹽場,18070501
1944,1807050102,1807050102,[not yet translated],批驗所,18070501
1945,18070502,18070502,[not yet translated],兩浙都轉運鹽使司,180705
1946,1807050201,1807050201,[not yet translated],兩浙都轉運鹽使司-鹽場,18070502
1947,18070503,18070503,[not yet translated],福建等處都轉運鹽使司,180705
1948,1807050301,1807050301,[not yet translated],福建等處都轉運鹽使司-鹽場,18070503
1949,180706,180706,[not yet translated],鹽課提舉司門,1807
1950,18070601,18070601,[not yet translated],某處鹽課提舉司,180706
1951,1807060101,1807060101,[not yet translated],某處鹽課提舉司-鹽場,18070601
1952,18070602,18070602,[not yet translated],四川茶鹽轉運司,180706
1953,1807060201,1807060201,[not yet translated],四川茶鹽轉運司-鹽場,18070602
1954,180707,180707,[not yet translated],巿舶提舉司門,1807
1955,18070701,18070701,[not yet translated],本官司,180707
1956,180708,180708,[not yet translated],海道運糧萬戶府門,1807
1957,18070801,18070801,[not yet translated],本官司,180708
1958,18070802,18070802,[not yet translated],海運千戶所,180708
1959,1808,1808,[not yet translated],地方監察機構類,18
1960,180801,180801,[not yet translated],行御史台門,1808
1961,18080101,18080101,[not yet translated],江南諸道行御史臺,180801
1962,1808010101,1808010101,[not yet translated],本官司,18080101
1963,1808010102,1808010102,[not yet translated],南臺-察院,18080101
1964,18080102,18080102,[not yet translated],陝西諸道行御史臺,180801
1965,1808010201,1808010201,[not yet translated],本官司,18080102
1966,1808010202,1808010202,[not yet translated],西臺-察院,18080102
1967,180802,180802,[not yet translated],提刑按察司門,1808
1968,18080201,18080201,[not yet translated],本官司,180802
1969,18080202,18080202,[not yet translated],提刑按察司-內道,180802
1970,18080203,18080203,[not yet translated],提刑按察司-江南道,180802
1971,18080204,18080204,[not yet translated],提刑按察司-陝西道,180802
1972,180803,180803,[not yet translated],肅政廉訪司門,1808
1973,18080301,18080301,[not yet translated],本官司,180803
1974,18080302,18080302,[not yet translated],肅政廉訪司-內道,180803
1975,18080303,18080303,[not yet translated],肅政廉訪司-江南道,180803
1976,18080304,18080304,[not yet translated],肅政廉訪司-陝西道,180803
1977,1809,1809,[not yet translated],地方官類(路官),18
1978,180901,180901,[not yet translated],諸路總管府門,1809
1979,18090101,18090101,[not yet translated],本官司,180901
1980,18090102,18090102,[not yet translated],司獄司,180901
1981,18090103,18090103,[not yet translated],平準行用庫,180901
1982,18090104,18090104,[not yet translated],諸路總管府-織染局,180901
1983,18090105,18090105,[not yet translated],雜造局,180901
1984,18090106,18090106,[not yet translated],府倉,180901
1985,18090107,18090107,[not yet translated],惠民藥局,180901
1986,18090108,18090108,[not yet translated],稅務,180901
1987,180902,180902,[not yet translated],諸路轉運司門,1809
1988,180903,180903,[not yet translated],錄事司門,1809
1989,18090301,18090301,[not yet translated],本官司,180903
1990,1810,1810,[not yet translated],地方官類(府州縣官),18
1991,181001,181001,[not yet translated],散府門,1810
1992,18100101,18100101,[not yet translated],本官司,181001
1993,181002,181002,[not yet translated],諸州門,1810
1994,18100201,18100201,[not yet translated],諸州,181002
1995,18100202,18100202,[not yet translated],諸軍,181002
1996,18100203,18100203,[not yet translated],諸蠻夷長官司,181002
1997,181003,181003,[not yet translated],諸縣門,1810
1998,18100301,18100301,[not yet translated],巡檢司,181003
1999,1811,1811,[not yet translated],階官類,18
2000,181101,181101,[not yet translated],文武官散階門,1811
2001,18110101,18110101,[not yet translated],文散官,181101
2002,18110102,18110102,[not yet translated],武散官,181101
2003,181102,181102,[not yet translated],伎術官散階門,1811
2004,18110201,18110201,[not yet translated],天文官散階,181102
2005,18110202,18110202,[not yet translated],醫官散階,181102
2006,18110203,18110203,[not yet translated],教坊司官散階,181102
2007,1812,1812,[not yet translated],爵勳類,18
2008,181201,181201,[not yet translated],爵門,1812
2009,181202,181202,[not yet translated],勳門,1812
2010,1899,1899,[not yet translated],元朝未詳,18
2011,19,19,Ming Dynasty,明朝,0
2012,20,20,Qing Dynasty,清朝,0
